chromosome	start	stop	symbol	id	p_fcx	diff_fcx	diff_sd_fcx	p_hp	diff_hp	diff_sd_hp	fdr_fcx	fdr_hp
7	12561324	12569143	Wdr18	ENSRNOG00000012379	0.938163201907871	-0.000361469041774739	0.0281390080009413	0.696280143654772	-0.00242420260212048	0.0317957195661875	0.98094991996858	0.881692621764458
7	12574198	12601674	Arid3a	ENSRNOG00000026435	0.0176612032849276	0.00394846644501056	0.0301441086557956	0.00214006264214447	-0.00507857133453851	0.0326413930772762	0.168461704994383	0.025833755255822
7	12606210	12609868	Kiss1r	ENSRNOG00000011954	0.161593124381966	0.00253286622801176	0.0166379558213452	0.856823496499162	-0.000371412855822	0.0203059085224212	0.50647835344502	0.952070341671524
7	12611468	12618586	R3hdm4	ENSRNOG00000011489	0.0898754543584435	0.00268644265985612	0.0161693473342147	0.0611552611481667	-0.0035769020966935	0.0201651899664452	0.388477313052542	0.256642850286416
7	12634216	12635943	Cfd	ENSRNOG00000033564	0.790535657216623	0.00118244654318145	0.0207525628990482	0.47331365513644	0.00339966985262692	0.0347098098131907	0.936469619997569	0.760091619777984
7	12638322	12640232	Elane	ENSRNOG00000033685	0.00240485068396489	-0.0232369489659211	0.0195184216286104	0.191539920947688	-0.0232071888063921	0.0437816561736786	0.0479531652488152	0.491262677498697
7	12652415	12663819	Plppr3	ENSRNOG00000027940	0.347289860973208	0.00372353049047346	0.0275916855271089	0.00400949225210384	-0.0124945830615356	0.0373799996454977	0.700689502648185	0.0408522012300957
7	12663965	12673718	Ptbp1	ENSRNOG00000010448	0.319967599589176	-0.00181799662728634	0.0172013576295194	3.46841867805036e-07	-0.0107375394293258	0.0281230401232545	0.677558141591207	2.14603189043849e-05
7	12697743	12707922	Misp	ENSRNOG00000010423	0.0170861545930909	-0.00755970854042704	0.050337530297768	0.00684853842469111	-0.00902367069171483	0.0398688246248588	0.165116267546751	0.0602421164136733
7	12708015	12793711	Palm	ENSRNOG00000009760	4.10709434086812e-05	0.00446281399886474	0.033857405000737	0.000388580621511565	-0.00399654163279486	0.0301165755180491	0.00228490183718934	0.00717604639243162
7	12742433	12762341	Abca7	ENSRNOG00000012939	0.077711567024008	0.00377430785355418	0.0214099897575984	0.794037144026072	-0.000640155775907498	0.0175136435333496	0.363035602903028	0.927553200234397
7	12764993	12771310	Grin3b	ENSRNOG00000012562	0.000140178937348633	0.0101513530714443	0.0471713537274223	0.0795807737894728	-0.00475838787311316	0.0329811239952607	0.00584123834765892	0.301553378034665
7	12771227	12779862	Tmem259	ENSRNOG00000012808	0.00387158883170457	0.00612090660760831	0.0406063668203603	0.0596872633598039	-0.00405576247407726	0.030393135738845	0.065098302440195	0.2527857691942
7	12782491	12787750	Cnn2	ENSRNOG00000043044	0.335291724398032	-0.00170781032278528	0.0162749903284957	0.121859059981582	-0.00303299739011496	0.0204745373123554	0.690609586327442	0.386035487042042
7	12798868	12804283	Prss57	ENSRNOG00000025293	0.744098193465521	0.00128454442608764	0.0190415486605098	0.000739909312602584	-0.015669680329928	0.0260037247063211	0.917275096613435	0.0116038129953513
7	12804919	12810570	Fstl3	ENSRNOG00000009311	0.51182649839507	0.000869158143300646	0.0134479784838621	0.150856125992947	-0.00217663017873258	0.0161958203784021	0.81507755595459	0.429124343915959
7	12820840	12828334	Rnf126	ENSRNOG00000009028	0.210940062384348	-0.00126104649101713	0.0113119295496012	0.25422795682697	-0.00110532652874107	0.0124927885579638	0.565325492273047	0.570384926024041
7	12829785	12831675	Fgf22	ENSRNOG00000008960	0.0765465384794538	-0.0075409810722728	0.0122808242024709	0.878584268388261	0.000760919593176164	0.0172377496383203	0.360181522537596	0.960033120971237
7	12840938	12851153	Polrmt	ENSRNOG00000024879	0.420322188452769	-0.00254476335309689	0.0360172242443315	0.515614034751423	-0.00200860475380791	0.0325136075879712	0.75527403634728	0.785596866963934
7	12851739	12874215	Hcn2	ENSRNOG00000008831	0.498164957064906	-0.000774562894730055	0.0213674832145089	0.759216515674359	-0.000340863571913719	0.0209373739675006	0.80756142229437	0.912439162733447
7	12875537	12882753	Bsg	ENSRNOG00000008414	0.0286746905471781	0.0183828243333383	0.0271867511173312	0.000844490995646146	-0.0292288217093354	0.0381589522914194	0.218715543982987	0.012736922777721
7	12893432	12899004	Gzmm	ENSRNOG00000030530	0.0951289183415459	0.0188326906443687	0.0292271020649161	0.933037161484731	-0.00104773817151547	0.0255905023699716	0.399712563131002	0.979365100634829
7	12912263	12918173	Tpgs1	ENSRNOG00000008296	0.201069120989675	-0.00185851413969789	0.0153718719651452	0.447102781255263	0.00133798527630032	0.0156536918380227	0.554943863046211	0.740130736286515
7	12918710	12922112	Madcam1	ENSRNOG00000008217	0.713851106070909	-0.000331788414426687	0.00938220567951479	0.100222454257344	-0.00155210759734342	0.00765801035718473	0.904823850056341	0.34608024642755
7	12941994	12946981	Odf3l2	ENSRNOG00000008199	0.180929395490352	0.00334555086532782	0.032014949271328	0.0282931586076678	-0.00624150790918748	0.0269750029530899	0.531584874750297	0.156794268993303
7	12948952	12971174	Shc2	ENSRNOG00000008030	0.140531490104653	0.00176241913321686	0.021275588567392	0.583033802225247	-0.000640281749608222	0.0252593885951347	0.477816862786031	0.824422982442923
7	12974169	12976330	C2cd4c	ENSRNOG00000008026	0.631504048179309	0.000724337413353836	0.0142718662269882	0.123787905326264	-0.00212215023658712	0.0158254093630116	0.870183797602459	0.388642008487506
7	13039781	13055632	Mier2	ENSRNOG00000000175	0.309656699757733	0.00150058889836996	0.0196043426239856	0.0732748085597797	-0.00292927949874983	0.019074774744072	0.666826024859123	0.286165751302402
7	13062196	13070280	Plpp2	ENSRNOG00000000177	0.533035642459101	-0.000700899116414181	0.0105590826747422	0.506020978491874	-0.000722244733317287	0.00982377121082254	0.825982882909508	0.779971286944169
7	13913929	13919420	Ccdc105	ENSRNOG00000007375	0.250644611015787	0.00896225413710321	0.045295601001878	0.294597488571981	0.00885947815975425	0.0348859254504889	0.612639704421179	0.609785376361141
7	13938302	13945130	Casp14	ENSRNOG00000007352	0.624805579413801	-0.00337947180077814	0.0166666675109361	0.0142861847063788	-0.0166623252097859	0.026535220710047	0.868475174887571	0.099911074431216
7	14037620	14043779	Syde1	ENSRNOG00000007307	0.000829323817843269	0.0101702705709649	0.0279970404178441	4.15921714308178e-05	-0.0135224096953658	0.0312042233693091	0.0226038552532083	0.00124594428749323
7	14044586	14054639	Ilvbl	ENSRNOG00000028512	0.0158456426731495	0.00943079448527072	0.0418776840033652	2.77151570707181e-05	-0.0164551367981404	0.0334956715030248	0.158468615687397	0.000883148914402955
7	14138495	14189688	Notch3	ENSRNOG00000004346	0.198076871448966	-0.0028207951884287	0.0472797865103032	0.0313399675759941	-0.00497828631915196	0.0476290438922935	0.550719138045316	0.167537384233347
7	14212470	14217778	Ephx3	ENSRNOG00000027319	0.833940703725611	0.000658045828062109	0.0331052835283559	0.542338107792142	0.00238903766758025	0.0217536814305653	0.952005753335588	0.800787931789397
7	14222101	14303055	Brd4	ENSRNOG00000006770	0.988427613210893	2.01434138672428e-05	0.0123817569572899	0.713539655320473	-0.000592911494803053	0.00811958241867893	0.997012327859612	0.891564541933827
7	14324104	14351918	Akap8	ENSRNOG00000006559	0.575633364498266	0.000746771092519047	0.00909460654614497	0.696253999716668	0.00055354774804334	0.015780518653632	0.847514401472572	0.881692621764458
7	14340170	14369821	Akap8l	ENSRNOG00000006355	0.339418809822455	0.00112578463734013	0.0154243560650365	0.469283993321856	0.000921428142271966	0.0163892576195046	0.694926605748306	0.757676553219781
7	14374358	14402010	Wiz	ENSRNOG00000006217	0.879738078713882	0.000216390495366812	0.0176403377405354	0.061004033411529	-0.00310543206380362	0.0172364753872114	0.96649231312692	0.256422062199576
7	14403592	14418950	Rasal3	ENSRNOG00000006167	0.0536394411136765	0.00379667078274839	0.0270489640895478	0.791429293148815	-0.000462666171620808	0.0245003742688905	0.303071001268539	0.926376180987225
7	14429701	14435967	Pglyrp2	ENSRNOG00000042318	0.00454817177669474	0.0219860974403089	0.038238084600287	0.00112339610466837	-0.0570589733410028	0.0530078329770942	0.0716736742652222	0.015927233104464
7	14441476	14515212	Cyp4f39	ENSRNOG00000029478	0.0581290860227648	0.00921694595166785	0.0223075562088662	0.0689339154123897	-0.0087413636373554	0.0272255953403471	0.315338640577808	0.276266903291146
7	14891001	14907305	Cyp4f4	ENSRNOG00000032895	0.69445500842902	-0.00222036112253487	0.0180943561539957	0.261826712850691	-0.00531293256558282	0.0175131657566787	0.897386498883344	0.577734062079402
7	15159422	15163866	Zfp870	ENSRNOG00000030416	0.48244824922194	0.00810481603739347	0.109229013100217	0.58955080799472	-0.00570015238085905	0.0997477058285177	0.798105317233038	0.829776541650271
7	15179467	15190796	Cyp4f1	ENSRNOG00000004786	0.293910180640996	0.00523806896155253	0.0262587298706808	0.519149165236585	-0.00338176872658289	0.0323408452311302	0.652403322266277	0.787367198117811
7	15198940	15225410	Cyp4f6	ENSRNOG00000043233	0.537705692578578	-0.00506472898529625	0.0365625972460846	0.000600114858073811	-0.0320152126246013	0.0282475156657801	0.828087148686816	0.0100026836792534
7	15242227	15250411	Zfp472	ENSRNOG00000004572	0.469118037985187	0.00112823184692	0.00791508113584673	0.408514198491828	0.00138467748536083	0.00734080996337234	0.788848943569076	0.708334635181683
7	15523926	15706893	Olr1090	ENSRNOG00000046735	0.917013188181894	0.000838352309252557	0.0348424395104914	0.304495465924369	-0.00841450419555063	0.0289770638908184	0.977109437448174	0.620201402550952
7	18409147	18439012	Adamts10	ENSRNOG00000008857	0.282480260802945	-0.0031025216766333	0.025885204576899	0.960463463141384	0.000147839639586811	0.0221091240328984	0.642516322323349	0.987816271204899
7	18516512	18554227	Hnrnpm	ENSRNOG00000007921	0.0991019850923957	-0.00176931089246864	0.0081355000066727	0.299945398051931	0.00246047149669549	0.0294854847754281	0.407213940640403	0.615341792875049
7	18559205	18585313	Marchf2	ENSRNOG00000007769	0.653422310986128	0.00135965843005045	0.00936704116138956	0.66519961314285	-0.00128818673318486	0.0103362296242855	0.881306748737611	0.867776457000822
7	18598880	18612147	Rab11b	ENSRNOG00000007648	0.652460008455521	-0.001495703471531	0.0183054352232663	0.412762546899895	0.0027735143938234	0.0104660407259723	0.881169672920931	0.711921083576024
7	18627808	18634079	Angptl4	ENSRNOG00000007545	0.0873969212930558	0.00344249658317691	0.0110062403617306	0.827447850507414	-0.000410389540843761	0.00813579555137423	0.383147807306884	0.941423777408496
7	18668692	18681939	Kank3	ENSRNOG00000007230	0.00209732713550518	0.00721716167243344	0.0201375009287145	0.00113528241971955	-0.0066845336070809	0.0166281588795875	0.0437678171568264	0.0160084671787135
7	18682071	18683440	Rps28	ENSRNOG00000042886	0.487938247974911	-0.00216198743620882	0.0118834950606928	0.204551512713919	-0.00494439269792865	0.0131385374570214	0.801921039402354	0.508484553880242
7	18683553	18696330	Ndufa7	ENSRNOG00000006939	0.487938247974911	-0.00216198743620882	0.0118834950606928	0.204551512713919	-0.00494439269792865	0.0131385374570214	0.801921039402354	0.508484553880242
7	20262680	20480453	LOC300308	ENSRNOG00000048230	0.827287391165586	-0.000398810899048024	0.0187882724851566	0.572878746351446	-0.00153404669858246	0.0194380170410983	0.948462378531198	0.819541877345416
7	23403891	23808602	Syn3	ENSRNOG00000026866	0.917722698018162	-0.000185325227144373	0.025560951277966	0.0308703651994723	-0.00446562077256264	0.0334054766888902	0.977293158294008	0.16572439137984
7	23544215	23594133	Timp3	ENSRNOG00000004303	0.866469977189243	0.000371338596735521	0.0185052662115766	0.384132177658965	-0.00236961236623783	0.0276866058588163	0.962818476362166	0.68808927291286
7	23815245	23843634	Fbxo7	ENSRNOG00000004637	0.41109245390409	-0.000723175765933568	0.0070464631281835	0.269010863765257	0.00082964670685125	0.00569446153868798	0.748964825281261	0.585756631344789
7	23854846	23911953	Bpifc	ENSRNOG00000022937	0.381756865522389	0.00291187369389966	0.0188791006505001	0.000107973742027312	-0.0127245679912953	0.0327862322854162	0.728168626136832	0.00260923163586819
7	23913830	23933191	Rtcb	ENSRNOG00000004813	0.160175614039238	-0.00547253152065228	0.0285277006985922	0.00511372424391778	-0.0109274931586356	0.0277459065912214	0.504345642558519	0.0486702261311677
7	23947765	23948202	Ascl4	ENSRNOG00000031493	0.022523908650662	0.00308582443913416	0.0142126645097986	0.41408078944389	-0.00104336758501428	0.00979751769082592	0.190843406994108	0.712098572255818
7	23960378	23985525	Prdm4	ENSRNOG00000004962	0.0341907711989368	-0.00361120966556182	0.0130607633942853	0.585690384508588	0.000819247923807567	0.00592703643337042	0.240537995864382	0.826232713649756
7	24043126	24313885	Btbd11	ENSRNOG00000005758	0.256214241511894	0.00170451745479469	0.0340433672719244	0.0037208263444627	-0.00403342493728875	0.0229773600771203	0.619185554023227	0.0388708691083824
7	24534615	24634097	Cry1	ENSRNOG00000006622	0.821825406496264	0.000171783041054488	0.0087562940750218	0.555052006796318	0.000439225688355396	0.00981579608663998	0.946623285883564	0.809175952047424
7	24745051	24851227	Polr3b	ENSRNOG00000007432	0.795706639193011	0.000500640473181622	0.0280351062639077	0.527640470937391	-0.00141942837481611	0.0254600404298961	0.937871040368457	0.791948021548952
7	24939498	24947595	Ckap4	ENSRNOG00000008016	0.849448058614691	-0.000604422187911489	0.0183732644158056	0.56677562012371	-0.00233888641847758	0.0220620353357581	0.957903912746083	0.815870831090691
7	25039335	25113664	Nuak1	ENSRNOG00000008061	0.992462749751836	-2.4511644859675e-05	0.032317292970451	0.00354001083843871	-0.00882430468907571	0.0393749173872123	0.997758135595702	0.0375703517637075
7	25737979	25743537	LOC100910996	ENSRNOG00000060879	0.681089233231668	-0.00182072837814022	0.0151231671706083	0.858977586563185	0.000758364141001788	0.0205622276138254	0.891063163769914	0.953008561497115
7	25808419	25907849	Rfx4	ENSRNOG00000051536	0.266907512603232	-0.00334040703370287	0.0288208033617676	0.917405894001857	-0.000359318465479234	0.0299804925730991	0.627972859122936	0.973727980073323
7	25919867	26012344	Ric8b	ENSRNOG00000007323	0.583177071711181	-0.00181364687751799	0.0294814481157198	0.0449324816240031	-0.00893965236172708	0.0306907130570893	0.850618004419197	0.210132084026498
7	26256459	26306126	Appl2	ENSRNOG00000008174	0.576078155669255	0.00123904509029354	0.0254877766717616	0.00504002106307423	-0.00829780285479658	0.0424551774071274	0.847806979598396	0.0482545592631611
7	26311094	26361221	Washc4	ENSRNOG00000008331	0.00032096396267044	-0.0126873215838917	0.03655990931285	0.00331985271541936	-0.0105682559006425	0.0334814840621041	0.0111641405893816	0.0356411272941099
7	26375866	26425108	Aldh1l2	ENSRNOG00000008586	0.74691945128938	-0.0010174295957384	0.0184070405146151	0.387056015461083	-0.00305341451161753	0.0262045508736181	0.91844318416847	0.690465869512835
7	26472288	26478189	RGD1563365	ENSRNOG00000008696	0.449285899993622	0.00109841400245885	0.00808655666225992	0.694767416685219	0.00065360930081066	0.0105402344877203	0.776552951704858	0.881422002645272
7	26522314	26607861	Slc41a2	ENSRNOG00000008713	0.463974356881034	0.00248659323689781	0.0542490792039776	0.0921387667276628	-0.0060029796106471	0.0569030252951605	0.785638308998645	0.328541207796738
7	26645422	26859716	Chst11	ENSRNOG00000008885	0.0669763008184632	-0.00315796864603515	0.0522916878732546	1.33749718452845e-16	-0.0156148014147449	0.0477345759254373	0.339609550288939	8.6944004480272e-14
7	26946125	26984400	Txnrd1	ENSRNOG00000009088	0.0291560539326579	0.00350358968369938	0.0186422888945785	0.0438280759305899	-0.00308563087095494	0.0206855453719084	0.221024989608446	0.207429492236476
7	27081667	27097479	Nfyb	ENSRNOG00000010309	0.493414945016388	0.00148499114104658	0.0106422772943993	0.135875069592241	-0.00386555810451007	0.0171407575587383	0.805377508776151	0.406906471469536
7	27108116	27136652	Hcfc2	ENSRNOG00000053510	0.153368785568113	0.00213768171550513	0.0101674332180002	0.336469210054262	0.00138857379369205	0.0105945461274102	0.496717393794534	0.648004308540778
7	27174882	27192882	Glt8d2	ENSRNOG00000033579	0.174848199057742	0.0182792363105908	0.0935266732300848	0.142344669853153	0.0203012911503402	0.0797083044294729	0.523998233837348	0.416525352608558
7	27193998	27214236	Tdg	ENSRNOG00000027124	1.89943073012293e-05	0.0047122197658613	0.0103943742577738	0.516118190234228	0.000870480247978965	0.00680780944749084	0.00126824030235966	0.785696120329707
7	27221152	27224274	LOC691921	ENSRNOG00000026982	0.664636978133265	0.000530744120187137	0.00894517440417325	0.367342310674923	0.00105029016616448	0.00852682273322501	0.884165082647149	0.675791337354559
7	27226569	27240533	Hsp90b1	ENSRNOG00000026963	0.0294640319870992	0.00420575339614292	0.00713111781599353	0.413346336180682	-0.00166021414650784	0.0123849547820308	0.222067498256417	0.712059853807479
7	27240876	27307580	LOC362863	ENSRNOG00000026807	0.972534714691485	8.63976489186057e-05	0.0210956330522543	0.0283378913650675	-0.00596385421109676	0.0262567369182442	0.991136146876538	0.156850846408164
7	27309966	27363394	Nt5dc3	ENSRNOG00000026793	0.604689219063445	-0.00106017733212185	0.0231238144565015	0.000143008768940027	-0.00880033499447148	0.033003511562506	0.860612246795503	0.00327333979751635
7	27369853	27552078	Stab2	ENSRNOG00000038948	0.592647439937295	0.00147842093995623	0.032798543734688	0.993134926821009	2.67070777090897e-05	0.0385084671710391	0.854592875623866	0.998665572248428
7	27620458	27786999	RGD1560034	ENSRNOG00000038943	0.00320022596194997	0.00674370556789374	0.018364166587658	0.159357049671704	-0.00432779748067791	0.0300295275914762	0.0572046963716726	0.4435454940659
7	28038662	28040510	Ascl1	ENSRNOG00000004294	0.493328364950038	-0.0005270952892173	0.00829792196970422	0.398516193113506	0.00063466598844201	0.00881180798059805	0.805377508776151	0.700235248880237
7	28654707	28715224	Parpbp	ENSRNOG00000004682	0.821965463136055	0.000280682765630549	0.00964170308383458	0.925001832184982	-0.000125138188797538	0.0104012824591571	0.946623285883564	0.976084306308527
7	28701690	28743326	Nup37	ENSRNOG00000004727	0.766411193579993	-0.000367940039347093	0.0069572408357642	0.882797581171803	0.000188562861289661	0.0100426340893591	0.92670865814852	0.960729409569295
7	28762417	28809280	Washc3	ENSRNOG00000005102	0.746388049371202	-0.00116207952281627	0.0118428285097954	0.317817295893604	0.00338913356477734	0.0116725194902718	0.91838957126922	0.630428640369868
7	28898649	28932641	Dram1	ENSRNOG00000038916	0.0925803651526195	0.00836305646537459	0.0335723615945659	0.683525959939014	-0.00245293607625364	0.0386945078820104	0.394764620317877	0.877267339693282
7	28956512	29022868	Gnptab	ENSRNOG00000005228	0.454416055837922	0.00112593052494177	0.0206250655886984	0.908137246212892	0.000193591376632687	0.0238107270918183	0.780774714287224	0.970632472401953
7	29029263	29044251	Sycp3	ENSRNOG00000005270	0.143995181288901	0.00847677915732725	0.0343667016042161	0.638911466235308	0.00439728618732725	0.0490331933952132	0.483861473091093	0.858106729598018
7	29043916	29070928	Chpt1	ENSRNOG00000058271	0.825466835758978	0.000281126822125133	0.0100742166525488	0.925231417758763	9.73338589656538e-05	0.00621442370663042	0.94746131647413	0.976084306308527
7	29086156	29171783	Mybpc1	ENSRNOG00000056493	0.774675677183346	0.001181324923473	0.0195087528198923	0.254237611420673	-0.0049416966688837	0.0189268436481503	0.929008673132005	0.570384926024041
7	29281252	29282039	RGD1561102	ENSRNOG00000043412	0.511660245801645	-0.0017249859898597	0.00907567517080488	0.0133603652488398	-0.00603751973016073	0.0178027333733891	0.81507755595459	0.0951770458083104
7	29282305	29293399	Arl1	ENSRNOG00000005763	0.511660245801645	-0.0017249859898597	0.00907567517080488	0.0133603652488398	-0.00603751973016073	0.0178027333733891	0.81507755595459	0.0951770458083104
7	29296963	29378080	Utp20	ENSRNOG00000005823	0.0571491146044516	-0.00560785852890438	0.0233090589209721	0.562703887648757	-0.00186181433519282	0.0311796639836489	0.31254263678192	0.813341519561113
7	29435444	29477947	Slc5a8	ENSRNOG00000006367	0.772646125270504	0.000676610719092969	0.0095172333469046	0.783250998345422	0.000608336935121386	0.011093722535227	0.928131966612013	0.922205604954923
7	29492016	29701721	Ano4	ENSRNOG00000006841	0.171983348907024	0.00514466416043947	0.0206324539387993	0.728308208267327	-0.00138781744971031	0.017295419155951	0.519793594590227	0.898963392408331
7	29959597	29986163	Gas2l3	ENSRNOG00000025198	0.755405125493991	0.00171844564391766	0.0149879594771059	0.79230896752615	0.00165003816435369	0.0203142518047234	0.922854917924016	0.926609477825995
7	30003429	30162056	Nr1h4	ENSRNOG00000007197	0.431055506116885	0.00159873744854822	0.0145158597046534	0.696659060219555	0.000737925603155553	0.0134166220621382	0.765050171654873	0.881914746048144
7	30291087	30344445	Scyl2	ENSRNOG00000024955	0.389975622329591	-0.00206035071044368	0.0248227898139479	0.309349366026003	-0.00206364710609356	0.0135050683619226	0.735219412109485	0.624247505529428
7	30699476	31681182	Anks1b	ENSRNOG00000024870	1.33356180796437e-10	0.00913498002692075	0.0366355382197703	0.0200116235828366	-0.0033436787697654	0.025703741559845	3.76905153594452e-08	0.125686530531623
7	31699885	31784192	Apaf1	ENSRNOG00000008022	0.0576376003446865	-0.00750878338042657	0.0315259840126278	0.69555231101075	-0.00162572994667864	0.0246704347375038	0.314446103397849	0.881692621764458
7	31784438	31803194	Ikbip	ENSRNOG00000008247	0.168855356467757	-0.00373018155366308	0.0252737331348047	0.790322779299379	-0.000598287941194629	0.0105440497215697	0.515908995809685	0.926188599815151
7	31816602	31824071	Slc25a3	ENSRNOG00000008289	0.94378147516998	8.80334524651663e-05	0.0061560402664023	0.382533641850461	-0.0011484454998401	0.0112524233813508	0.982602780533208	0.686970179017727
7	31847410	31872423	Tmpo	ENSRNOG00000008797	0.429852430420792	0.000839231762509247	0.00923373384916689	0.164166874538326	0.00144389223797263	0.00922137898820866	0.76408414655465	0.451042589998474
7	33543828	33584564	Nedd1	ENSRNOG00000004011	0.745751164756706	0.000426550605132293	0.00499815989066643	0.457774345812518	-0.000914783799399446	0.00718771036179684	0.9182002899491	0.74890200955185
7	34001506	34079616	Cdk17	ENSRNOG00000004148	0.976772059799019	-7.10265655032777e-05	0.0174105441063412	0.0327405807360242	-0.00543417332734124	0.0265148669570179	0.992575703411524	0.172268151399976
7	34086220	34121694	Elk3	ENSRNOG00000004367	0.711199724566427	0.00157318482802506	0.0183877919360158	1.12122117205361e-08	-0.0269417740415965	0.0310191797049696	0.903755099466481	1.13882784827102e-06
7	34288365	34320235	Lta4h	ENSRNOG00000004494	0.00608601815594637	0.00818620068694968	0.0147174046542198	0.0083312857408563	-0.00812358771059988	0.0208305196014643	0.0859113160102701	0.0687598341446834
7	34326087	34356413	Hal	ENSRNOG00000004502	0.254834872312794	0.00520786323572929	0.0426437833563169	0.441487301471516	-0.00362855211133938	0.0184966726188575	0.618347923654095	0.735397361490221
7	34361633	34406318	Amdhd1	ENSRNOG00000005266	0.585676569392008	0.00361970727466976	0.0233648525509485	0.0594830622405547	0.0156150808013596	0.0490192798411641	0.851625218506375	0.252148448708657
7	34402738	34477932	Ccdc38	ENSRNOG00000021892	0.0133847909672778	0.0159585161736103	0.0307148577353649	0.793590616274143	-0.00191659322377093	0.0246389275859334	0.141920350915217	0.927163156198789
7	34533543	34649481	Ntn4	ENSRNOG00000005573	0.927334424896121	-0.000236307665783456	0.0306356575048668	0.00321372500539411	-0.00831160806053246	0.0333534351807432	0.978037945641619	0.0348470715555703
7	34744483	34759206	Usp44	ENSRNOG00000005637	0.571719826290163	-0.00195354429383854	0.0339145924901342	0.0111830003882248	-0.00878666324519841	0.024803203293562	0.845381017185805	0.0845783525580632
7	34762231	34789479	Metap2	ENSRNOG00000021881	0.689231545618626	0.000622427985143136	0.00968646133719757	0.105255764254341	0.00264976903981398	0.00642148171781173	0.894906553938655	0.355991204753039
7	34888491	34951644	Vezt	ENSRNOG00000006514	0.684463015678734	-0.000471204190025873	0.00941424556360912	0.773496126764877	0.000281862274557548	0.0066392315552117	0.892747148628157	0.916986435275528
7	34952011	35063929	Fgd6	ENSRNOG00000054515	0.127707820986605	0.00259288867666994	0.0199232624644737	0.269128338371456	-0.00231782790798508	0.0250132000020993	0.459050823809741	0.585890409773494
7	35069814	35122796	Nr2c1	ENSRNOG00000006983	0.676553045394339	0.0014753370524934	0.0171378009640506	0.487907722480636	-0.00296467756994431	0.0236885850205194	0.889351647315434	0.768966171815702
7	35125424	35167406	Ndufa12	ENSRNOG00000007407	0.22537904284559	0.00607846766940808	0.0169376947057813	0.314808854585958	-0.00596873315371009	0.030491152778783	0.582767091494732	0.62824148085997
7	35309265	35543759	Tmcc3	ENSRNOG00000007713	0.330933186117551	0.00182130881315549	0.0336006178237542	1.16466593667709e-10	-0.013976041683515	0.0325827085350559	0.686451830072828	2.04619214091065e-08
7	35850398	36000906	Plxnc1	ENSRNOG00000007970	4.95851903316239e-07	0.00630763266380342	0.0293341732692619	0.33728172882872	-0.00130045716951934	0.0301893387916875	5.28407425820855e-05	0.648572660331635
7	36395665	36408588	Cradd	ENSRNOG00000008507	0.993620581166853	-3.46686837925465e-05	0.0275435640696998	1.40852768684004e-08	-0.0298250816155294	0.0373182534018737	0.998073180541626	1.36658719825428e-06
7	36495480	36499784	Socs2	ENSRNOG00000008965	0.193251372131554	0.00121016049322886	0.0164117935087208	0.0983595912225592	0.00150868126003813	0.014618524168609	0.545055582344331	0.341554674809605
7	36573654	36597462	Mrpl42	ENSRNOG00000042740	0.651854079173638	0.00135607929337717	0.0118974007185851	0.124963240298095	-0.00494783785275107	0.0115196572605946	0.88100154732979	0.391198431763913
7	36610147	36640189	Ube2n	ENSRNOG00000058053	0.227542554591196	-0.00168553443279344	0.0156963790282934	0.000270311552432331	-0.00521769806462519	0.0198774435935407	0.585977570571099	0.00535719587373892
7	36643916	36660141	Nudt4	ENSRNOG00000009094	0.321971564610211	0.00201517195165325	0.015675732232476	0.586940781981133	0.00136265167543394	0.0159499259615228	0.678824095009852	0.827278524125836
7	37018459	37186732	Eea1	ENSRNOG00000021681	0.68154235062903	0.00326908571387191	0.0167386891781083	0.300160866288499	-0.0109385941530987	0.0424640247201759	0.891063163769914	0.615341792875049
7	37812831	37815088	Btg1	ENSRNOG00000004284	0.835163920014167	-0.000305480024948379	0.00860429457488021	0.0170785880166849	-0.00343383528600819	0.00879838682305181	0.952005753335588	0.112939330012676
7	38945836	38947568	Ccer1	ENSRNOG00000004875	1.80558899177798e-20	0.042544398677936	0.0333990124471991	1.0385679492013e-13	0.0326500957793082	0.0431866114463354	3.35349464030078e-17	3.75067275210169e-11
7	40171963	40217056	Tmtc3	ENSRNOG00000006749	0.612091416795646	0.00089516467691032	0.0126519523401919	0.637284892689674	-0.000796962412563866	0.0105098280202844	0.86286443583658	0.857112306900982
7	40217269	40306327	Cep290	ENSRNOG00000056458	0.612091416795646	0.00089516467691032	0.0126519523401919	0.637284892689674	-0.000796962412563866	0.0105098280202844	0.86286443583658	0.857112306900982
7	40304988	40316532	RGD1307947	ENSRNOG00000006973	0.601613162067987	0.00085969408712797	0.00460098349161095	0.572138437788692	0.000872545510946545	0.00720935053815893	0.859005202497638	0.819023544339438
7	40316639	40350474	LOC500827	ENSRNOG00000051928	0.601613162067987	0.00085969408712797	0.00460098349161095	0.572138437788692	0.000872545510946545	0.00720935053815893	0.859005202497638	0.819023544339438
7	41114697	41220579	Atp2b1	ENSRNOG00000004026	0.0562625889605892	-0.00347003890418212	0.0275026298991563	7.87029534621414e-14	-0.0169099628838103	0.0409971267294151	0.30994488096467	3.00946205282735e-11
7	41304440	41404370	Poc1b	ENSRNOG00000024450	0.372576381991507	-0.00135967240964641	0.0330635484467356	0.000109136184404861	-0.00601705373152992	0.0336028870072871	0.719500868526692	0.0026226978437109
